ToolName,ModelName,Strength,TimeSeconds,Size,ErrorType
kali,CNF_27,6,301.0,0,Timeout
medici,CNF_27,6,301.0,0,Timeout
kali,HIGHLY_CONSTRAINED_3,6,301.0,0,Timeout
medici,HIGHLY_CONSTRAINED_3,6,301.0,0,Timeout
acts,BOOLC_6,6,1.42,342,
cagen,BOOLC_6,6,0.09,335,
kali,BOOLC_6,6,11.86,13,Invalid
medici,BOOLC_6,6,173.09,339,
pmedici,BOOLC_6,6,33.91,369,
kali,NUMC_13,6,301.0,0,Timeout
medici,NUMC_13,6,0.04,19,Invalid
kali,NUMC_24,6,301.0,0,Timeout
medici,NUMC_24,6,0.0,9,Invalid
acts,MCA_19,6,90.44,601638,
cagen,MCA_19,6,7.61,596627,
caopt,UNIFORM_BOOLEAN_1,6,293.19,298,
acts,UNIFORM_BOOLEAN_1,6,0.85,325,
cagen,UNIFORM_BOOLEAN_1,6,0.1,330,
kali,UNIFORM_BOOLEAN_1,6,29.0,392,
pmedici,UNIFORM_BOOLEAN_1,6,35.2,395,
acts,NUMC_28,6,6.01,9120,
cagen,NUMC_28,6,0.27,9120,
kali,NUMC_28,6,18.28,0,Timeout
medici,NUMC_28,6,0.0,3,Invalid
kali,MCAC_23,6,301.0,0,Timeout
medici,MCAC_23,6,301.0,0,Timeout
cagen,CNF_10,6,11.92,210637,
kali,CNF_10,6,192.33,0,Timeout
kali,MCAC_1,6,301.0,0,Timeout
medici,MCAC_1,6,301.0,0,Timeout
medici,HIGHLY_CONSTRAINED_29,6,301.0,0,Timeout
kali,HIGHLY_CONSTRAINED_12,6,301.0,0,Timeout
caopt,BOOLC_22,6,200.79,85,
acts,BOOLC_22,6,0.75,41,
cagen,BOOLC_22,6,0.01,41,
kali,BOOLC_22,6,2.56,20,Invalid
medici,BOOLC_22,6,17.31,41,
pmedici,BOOLC_22,6,2.27,41,
acts,MCAC_26,6,0.94,23,
cagen,MCAC_26,6,0.0,23,
kali,MCAC_26,6,2.21,0,Timeout
medici,MCAC_26,6,0.02,23,
pmedici,MCAC_26,6,1.89,23,
kali,INDUSTRIAL_1,6,301.0,0,Timeout
medici,INDUSTRIAL_1,6,301.0,0,Timeout
caopt,FM_2,6,295.27,874,
acts,FM_2,6,96.88,683,
cagen,FM_2,6,5.48,692,
kali,FM_2,6,301.0,0,Timeout
medici,FM_2,6,301.0,0,Timeout
caopt,BOOLC_10,6,293.2,189,
acts,BOOLC_10,6,1.77,208,
cagen,BOOLC_10,6,0.1,207,
kali,BOOLC_10,6,23.05,15,Invalid
medici,BOOLC_10,6,76.98,202,
pmedici,BOOLC_10,6,89.56,228,
acts,UNIFORM_ALL_11,6,105.71,5449,
cagen,UNIFORM_ALL_11,6,4.64,5465,
medici,UNIFORM_ALL_11,6,301.0,0,Timeout
caopt,HIGHLY_CONSTRAINED_16,6,1.6,9,
acts,HIGHLY_CONSTRAINED_16,6,2.21,4,
cagen,HIGHLY_CONSTRAINED_16,6,0.11,4,
kali,HIGHLY_CONSTRAINED_16,6,7.68,1,Invalid
medici,HIGHLY_CONSTRAINED_16,6,7.68,4,
pmedici,HIGHLY_CONSTRAINED_16,6,15.01,4,
medici,CNF_9,6,301.0,0,Timeout
acts,MCA_4,6,219.01,492946,
cagen,MCA_4,6,44.72,456494,
medici,MCA_4,6,301.0,0,Timeout
acts,MCAC_11,6,184.26,225346,
cagen,MCAC_11,6,38.33,228250,
medici,MCAC_11,6,301.0,0,Timeout
acts,MCAC_27,6,10.7,84,
cagen,MCAC_27,6,0.93,84,
kali,MCAC_27,6,81.31,2,Invalid
medici,MCAC_27,6,147.61,84,
kali,MCA_22,6,301.0,0,Timeout
medici,MCA_22,6,301.0,0,Timeout
medici,NUMC_0,6,0.0,3,Invalid
acts,HIGHLY_CONSTRAINED_7,6,9.94,3576,
cagen,HIGHLY_CONSTRAINED_7,6,1.0,3544,
kali,HIGHLY_CONSTRAINED_7,6,48.64,0,Timeout
caopt,FM_0,6,295.25,546,
cagen,FM_0,6,18.8,627,
kali,FM_0,6,301.0,0,Timeout
medici,FM_0,6,301.0,0,Timeout
medici,NUMC_27,6,233.7,1153,Invalid
caopt,INDUSTRIAL_2,6,293.22,341,
acts,INDUSTRIAL_2,6,1.72,239,
cagen,INDUSTRIAL_2,6,0.03,240,
kali,INDUSTRIAL_2,6,4.31,15,Invalid
medici,INDUSTRIAL_2,6,65.78,235,
pmedici,INDUSTRIAL_2,6,9.34,241,
acts,UNIFORM_ALL_4,6,106.93,79372,
cagen,UNIFORM_ALL_4,6,3.59,73724,
medici,UNIFORM_ALL_4,6,301.0,0,Timeout
caopt,CNF_23,6,295.22,461,
acts,CNF_23,6,0.87,230,
cagen,CNF_23,6,0.02,230,
kali,CNF_23,6,37.91,265,Invalid
medici,CNF_23,6,148.15,230,
acts,NUMC_8,6,3.83,883,
cagen,NUMC_8,6,0.72,883,
kali,NUMC_8,6,15.04,1,Invalid
medici,NUMC_8,6,2.24,111,Invalid
caopt,UNIFORM_BOOLEAN_7,6,293.2,317,
acts,UNIFORM_BOOLEAN_7,6,1.11,346,
cagen,UNIFORM_BOOLEAN_7,6,0.16,348,
kali,UNIFORM_BOOLEAN_7,6,43.9,415,
pmedici,UNIFORM_BOOLEAN_7,6,49.74,427,
caopt,UNIFORM_BOOLEAN_13,6,42.88,111,
acts,UNIFORM_BOOLEAN_13,6,0.31,120,
cagen,UNIFORM_BOOLEAN_13,6,0.0,120,
kali,UNIFORM_BOOLEAN_13,6,2.36,137,
medici,UNIFORM_BOOLEAN_13,6,59.1,116,
pmedici,UNIFORM_BOOLEAN_13,6,1.97,136,
acts,INDUSTRIAL_12,6,0.24,0,Timeout
kali,INDUSTRIAL_12,6,301.0,0,Timeout
medici,INDUSTRIAL_12,6,301.0,0,Timeout
kali,CNF_7,6,301.0,0,Timeout
medici,CNF_7,6,301.0,0,Timeout
caopt,INDUSTRIAL_10,6,175.16,161,
acts,INDUSTRIAL_10,6,0.53,189,
cagen,INDUSTRIAL_10,6,0.0,186,
kali,INDUSTRIAL_10,6,2.58,48,Invalid
medici,INDUSTRIAL_10,6,57.0,183,
pmedici,INDUSTRIAL_10,6,2.44,205,
kali,MCAC_7,6,301.0,0,Timeout
medici,MCAC_7,6,301.0,0,Timeout
medici,CNF_1,6,301.0,0,Timeout
acts,MCA_13,6,52.43,293327,
cagen,MCA_13,6,8.44,290778,
acts,INDUSTRIAL_9,6,1.82,438,
cagen,INDUSTRIAL_9,6,0.11,438,
kali,INDUSTRIAL_9,6,5.69,0,Timeout
medici,INDUSTRIAL_9,6,75.21,438,
pmedici,INDUSTRIAL_9,6,74.39,438,
kali,MCAC_22,6,301.0,0,Timeout
medici,MCAC_22,6,301.0,0,Timeout
acts,MCAC_15,6,91.95,732443,
cagen,MCAC_15,6,32.4,734248,
kali,CNF_18,6,301.0,0,Timeout
medici,CNF_18,6,301.0,0,Timeout
caopt,FM_10,6,2.87,67,
acts,FM_10,6,0.59,33,
cagen,FM_10,6,0.0,33,
kali,FM_10,6,2.28,7,Invalid
medici,FM_10,6,1.56,33,
pmedici,FM_10,6,2.12,33,
kali,HIGHLY_CONSTRAINED_27,6,301.0,0,Timeout
medici,HIGHLY_CONSTRAINED_27,6,301.0,0,Timeout
caopt,BOOLC_18,6,295.19,129,
acts,BOOLC_18,6,0.76,64,
cagen,BOOLC_18,6,0.0,64,
kali,BOOLC_18,6,2.35,22,Invalid
medici,BOOLC_18,6,10.0,64,
pmedici,BOOLC_18,6,2.09,64,
acts,NUMC_17,6,3.51,3534,
cagen,NUMC_17,6,0.26,3534,
kali,NUMC_17,6,29.87,8,Invalid
medici,NUMC_17,6,0.16,0,Timeout
caopt,FM_13,6,3.17,61,
acts,FM_13,6,0.57,30,
cagen,FM_13,6,0.0,30,
kali,FM_13,6,2.16,11,Invalid
medici,FM_13,6,3.21,65,Invalid
pmedici,FM_13,6,1.96,30,
kali,HIGHLY_CONSTRAINED_5,6,301.0,0,Timeout
medici,HIGHLY_CONSTRAINED_5,6,301.0,0,Timeout
kali,UNIFORM_ALL_5,6,301.0,0,Timeout
medici,UNIFORM_ALL_5,6,301.0,0,Timeout
medici,CNF_12,6,301.0,0,Timeout
acts,NUMC_12,6,3.52,504,
cagen,NUMC_12,6,0.4,504,
kali,NUMC_12,6,19.55,0,Timeout
medici,NUMC_12,6,0.17,0,Timeout
caopt,UNIFORM_BOOLEAN_9,6,295.23,597,
acts,UNIFORM_BOOLEAN_9,6,33.88,490,
cagen,UNIFORM_BOOLEAN_9,6,2.24,490,
kali,UNIFORM_ALL_7,6,301.0,0,Timeout
medici,UNIFORM_ALL_7,6,301.0,0,Timeout
acts,BOOLC_2,6,0.81,10,
cagen,BOOLC_2,6,0.0,10,
kali,BOOLC_2,6,2.33,3,Invalid
medici,BOOLC_2,6,0.21,10,
pmedici,BOOLC_2,6,2.06,10,
acts,CNF_2,6,60.97,505092,
cagen,CNF_2,6,11.97,504636,
acts,MCAC_9,6,48.52,16511,
cagen,MCAC_9,6,9.83,16611,
kali,MCAC_9,6,301.0,7,Invalid
caopt,FM_6,6,112.85,121,
acts,FM_6,6,0.88,118,
cagen,FM_6,6,0.02,118,
kali,FM_6,6,5.39,15,Invalid
medici,FM_6,6,40.16,96,
pmedici,FM_6,6,6.83,118,
kali,CNF_5,6,301.0,0,Timeout
medici,CNF_5,6,301.0,0,Timeout
cagen,CNF_3,6,163.17,360207,
kali,CNF_3,6,301.0,0,Timeout
medici,CNF_3,6,301.0,0,Timeout
acts,MCA_9,6,3.0,17640,
cagen,MCA_9,6,0.07,17640,
caopt,UNIFORM_BOOLEAN_3,6,293.19,303,
acts,UNIFORM_BOOLEAN_3,6,0.78,325,
cagen,UNIFORM_BOOLEAN_3,6,0.1,330,
kali,UNIFORM_BOOLEAN_3,6,27.59,396,
pmedici,UNIFORM_BOOLEAN_3,6,33.61,399,
caopt,BOOLC_0,6,295.19,112,
acts,BOOLC_0,6,0.98,56,
cagen,BOOLC_0,6,0.01,57,
kali,BOOLC_0,6,3.19,3,Invalid
medici,BOOLC_0,6,15.83,56,
pmedici,BOOLC_0,6,4.23,56,
cagen,HIGHLY_CONSTRAINED_2,6,51.77,41352,
kali,HIGHLY_CONSTRAINED_2,6,301.0,0,Timeout
medici,HIGHLY_CONSTRAINED_2,6,301.0,0,Timeout
cagen,INDUSTRIAL_14,6,242.52,37875,
medici,INDUSTRIAL_14,6,301.0,0,Timeout
kali,MCAC_3,6,301.0,0,Timeout
medici,MCAC_3,6,301.0,0,Timeout
caopt,BOOLC_15,6,293.21,97,
acts,BOOLC_15,6,2.19,48,
cagen,BOOLC_15,6,0.13,48,
kali,BOOLC_15,6,17.78,4,Invalid
medici,BOOLC_15,6,30.01,48,
pmedici,BOOLC_15,6,46.49,48,
acts,UNIFORM_ALL_12,6,35.15,66086,
cagen,UNIFORM_ALL_12,6,1.72,61894,
acts,CNF_0,6,7.24,18030,
cagen,CNF_0,6,0.52,18269,
kali,CNF_0,6,208.92,190,Invalid
cagen,HIGHLY_CONSTRAINED_22,6,73.24,138034,
kali,HIGHLY_CONSTRAINED_22,6,301.0,0,Timeout
medici,HIGHLY_CONSTRAINED_22,6,301.0,0,Timeout
caopt,UNIFORM_BOOLEAN_0,6,293.18,228,
acts,UNIFORM_BOOLEAN_0,6,0.43,250,
cagen,UNIFORM_BOOLEAN_0,6,0.01,259,
kali,UNIFORM_BOOLEAN_0,6,5.74,297,
medici,UNIFORM_BOOLEAN_0,6,64.91,244,
pmedici,UNIFORM_BOOLEAN_0,6,5.99,290,
caopt,UNIFORM_BOOLEAN_14,6,295.21,591,
acts,UNIFORM_BOOLEAN_14,6,24.76,478,
cagen,UNIFORM_BOOLEAN_14,6,1.93,479,
kali,HIGHLY_CONSTRAINED_1,6,301.0,0,Timeout
medici,HIGHLY_CONSTRAINED_1,6,301.0,0,Timeout
acts,CNF_6,6,14.32,6562,
cagen,CNF_6,6,1.29,6552,
kali,CNF_6,6,135.63,0,Timeout
medici,MCA_14,6,301.0,0,Timeout
kali,MCAC_0,6,301.0,0,Timeout
medici,MCAC_0,6,301.0,0,Timeout
caopt,HIGHLY_CONSTRAINED_23,6,126.89,109,
acts,HIGHLY_CONSTRAINED_23,6,0.74,54,
cagen,HIGHLY_CONSTRAINED_23,6,0.01,54,
kali,HIGHLY_CONSTRAINED_23,6,2.74,0,Timeout
medici,HIGHLY_CONSTRAINED_23,6,10.52,54,
pmedici,HIGHLY_CONSTRAINED_23,6,2.68,54,
kali,MCAC_25,6,301.0,0,Timeout
medici,MCAC_25,6,301.0,0,Timeout
cagen,CNF_15,6,51.68,488888,
kali,CNF_15,6,301.0,0,Timeout
medici,CNF_15,6,301.0,0,Timeout
kali,MCAC_28,6,301.0,0,Timeout
medici,MCAC_28,6,301.0,0,Timeout
acts,NUMC_15,6,284.11,2449019,
cagen,NUMC_15,6,38.62,2433384,
medici,NUMC_15,6,0.2,0,Timeout
cagen,UNIFORM_ALL_2,6,129.62,501681,
kali,UNIFORM_ALL_2,6,301.0,0,Timeout
medici,UNIFORM_ALL_2,6,301.0,0,Timeout
caopt,FM_14,6,293.2,415,
acts,FM_14,6,1.33,412,
cagen,FM_14,6,0.05,404,
kali,FM_14,6,10.71,14,Invalid
medici,FM_14,6,112.31,408,
pmedici,FM_14,6,55.93,415,
acts,NUMC_10,6,29.86,41903,
cagen,NUMC_10,6,4.73,42721,
kali,NUMC_10,6,66.3,44,Invalid
medici,NUMC_10,6,0.2,0,Timeout
medici,HIGHLY_CONSTRAINED_19,6,301.0,0,Timeout
caopt,UNIFORM_ALL_0,6,293.25,1120,
acts,UNIFORM_ALL_0,6,0.39,990,
cagen,UNIFORM_ALL_0,6,0.0,729,
kali,UNIFORM_ALL_0,6,4.57,1216,
medici,UNIFORM_ALL_0,6,284.82,802,
pmedici,UNIFORM_ALL_0,6,4.06,1189,
acts,BOOLC_9,6,2.28,458,
cagen,BOOLC_9,6,0.4,467,
kali,BOOLC_9,6,251.55,445,Invalid
pmedici,BOOLC_9,6,111.23,526,
caopt,BOOLC_5,6,57.58,45,
acts,BOOLC_5,6,0.71,22,
cagen,BOOLC_5,6,0.0,22,
kali,BOOLC_5,6,2.35,11,Invalid
medici,BOOLC_5,6,0.01,22,
pmedici,BOOLC_5,6,1.9,22,
kali,NUMC_11,6,301.0,0,Timeout
medici,NUMC_11,6,0.19,0,Timeout
caopt,FM_1,6,47.98,167,
acts,FM_1,6,0.63,160,
cagen,FM_1,6,0.01,155,
kali,FM_1,6,3.11,22,Invalid
medici,FM_1,6,26.33,138,
pmedici,FM_1,6,3.6,158,
caopt,UNIFORM_BOOLEAN_4,6,295.2,591,
acts,UNIFORM_BOOLEAN_4,6,24.97,478,
cagen,UNIFORM_BOOLEAN_4,6,1.92,479,
caopt,BOOLC_7,6,295.19,305,
acts,BOOLC_7,6,0.74,177,
cagen,BOOLC_7,6,0.01,184,
kali,BOOLC_7,6,3.06,28,Invalid
medici,BOOLC_7,6,48.84,186,
pmedici,BOOLC_7,6,3.42,201,
kali,CNF_4,6,301.0,0,Timeout
medici,CNF_4,6,301.0,0,Timeout
medici,MCAC_4,6,301.0,0,Timeout
caopt,INDUSTRIAL_13,6,295.27,897,
acts,INDUSTRIAL_13,6,0.96,516,
cagen,INDUSTRIAL_13,6,0.04,515,
kali,INDUSTRIAL_13,6,4.29,2,Invalid
medici,INDUSTRIAL_13,6,98.25,514,
pmedici,INDUSTRIAL_13,6,36.95,515,
caopt,BOOLC_12,6,121.18,130,
acts,BOOLC_12,6,1.07,81,
cagen,BOOLC_12,6,0.02,81,
kali,BOOLC_12,6,5.82,9,Invalid
medici,BOOLC_12,6,24.94,80,
pmedici,BOOLC_12,6,10.7,80,
acts,BOOLC_27,6,2.28,511,
cagen,BOOLC_27,6,0.37,510,
kali,BOOLC_27,6,58.03,161,Invalid
medici,BOOLC_27,6,254.64,506,
pmedici,BOOLC_27,6,32.59,555,
acts,MCAC_13,6,0.77,174,
cagen,MCAC_13,6,0.01,174,
kali,MCAC_13,6,2.41,0,Timeout
medici,MCAC_13,6,0.12,174,
pmedici,MCAC_13,6,2.22,174,
caopt,BOOLC_28,6,295.2,253,
acts,BOOLC_28,6,0.94,155,
cagen,BOOLC_28,6,0.01,160,
kali,BOOLC_28,6,5.27,24,Invalid
medici,BOOLC_28,6,49.13,146,
pmedici,BOOLC_28,6,10.52,175,
kali,HIGHLY_CONSTRAINED_17,6,301.0,0,Timeout
medici,HIGHLY_CONSTRAINED_17,6,301.0,0,Timeout
acts,BOOLC_20,6,1.49,20,
cagen,BOOLC_20,6,0.06,20,
kali,BOOLC_20,6,9.36,4,Invalid
medici,BOOLC_20,6,10.42,20,
pmedici,BOOLC_20,6,21.22,20,
kali,NUMC_18,6,301.0,0,Timeout
medici,NUMC_18,6,0.19,0,Timeout
medici,CNF_22,6,301.0,0,Timeout
acts,BOOLC_4,6,3.55,584,
cagen,BOOLC_4,6,0.43,599,
kali,BOOLC_4,6,190.88,63,Invalid
cagen,MCA_15,6,53.58,319565,
medici,MCA_15,6,301.0,0,Timeout
kali,NUMC_5,6,301.0,0,Timeout
kali,HIGHLY_CONSTRAINED_26,6,301.0,0,Timeout
medici,HIGHLY_CONSTRAINED_26,6,301.0,0,Timeout
acts,MCA_23,6,279.78,564418,
cagen,MCA_23,6,24.74,481085,
medici,MCA_23,6,301.0,0,Timeout
cagen,CNF_14,6,243.03,573418,
medici,CNF_14,6,301.0,0,Timeout
acts,CNF_13,6,37.82,55628,
cagen,CNF_13,6,2.92,55280,
caopt,BOOLC_3,6,293.18,182,
acts,BOOLC_3,6,1.09,203,
cagen,BOOLC_3,6,0.04,209,
kali,BOOLC_3,6,9.71,18,Invalid
medici,BOOLC_3,6,67.19,211,
pmedici,BOOLC_3,6,25.75,227,
caopt,UNIFORM_ALL_9,6,295.23,537,
acts,UNIFORM_ALL_9,6,7.43,444,
cagen,UNIFORM_ALL_9,6,1.23,441,
acts,MCA_27,6,6.88,169290,
cagen,MCA_27,6,0.81,169350,
acts,BOOLC_16,6,1.34,454,
cagen,BOOLC_16,6,0.13,466,
kali,BOOLC_16,6,90.71,289,Invalid
medici,BOOLC_16,6,238.28,458,
pmedici,BOOLC_16,6,32.01,483,
cagen,HIGHLY_CONSTRAINED_10,6,69.42,35904,
kali,HIGHLY_CONSTRAINED_10,6,301.0,0,Timeout
medici,HIGHLY_CONSTRAINED_10,6,301.0,0,Timeout
acts,HIGHLY_CONSTRAINED_13,6,4.83,2103,
cagen,HIGHLY_CONSTRAINED_13,6,0.38,2103,
kali,HIGHLY_CONSTRAINED_13,6,20.06,0,Timeout
kali,CNF_26,6,301.0,0,Timeout
medici,CNF_26,6,301.0,0,Timeout
medici,MCAC_5,6,301.0,0,Timeout
medici,MCAC_14,6,301.0,0,Timeout
medici,MCA_12,6,301.0,0,Timeout
kali,CNF_25,6,301.0,0,Timeout
medici,CNF_25,6,301.0,0,Timeout
acts,MCAC_18,6,127.24,110220,
cagen,MCAC_18,6,9.96,113652,
medici,HIGHLY_CONSTRAINED_21,6,301.0,0,Timeout
kali,NUMC_2,6,301.0,0,Timeout
medici,NUMC_2,6,0.19,0,Timeout
cagen,MCA_24,6,141.85,1503485,
medici,MCA_24,6,301.0,0,Timeout
kali,MCA_20,6,301.0,0,Timeout
medici,MCA_20,6,301.0,0,Timeout
caopt,BOOLC_11,6,295.19,1,Invalid
acts,BOOLC_11,6,1.18,9,
cagen,BOOLC_11,6,0.01,9,
kali,BOOLC_11,6,3.19,6,Invalid
medici,BOOLC_11,6,4.2,9,
pmedici,BOOLC_11,6,4.23,9,
caopt,FM_11,6,59.38,143,
acts,FM_11,6,13.66,156,
cagen,FM_11,6,1.24,155,
kali,FM_11,6,218.65,5,Invalid
medici,HIGHLY_CONSTRAINED_14,6,301.0,0,Timeout
caopt,NUMC_21,6,295.19,1,Invalid
acts,NUMC_21,6,0.72,8,
cagen,NUMC_21,6,0.01,8,
kali,NUMC_21,6,2.52,0,Timeout
medici,NUMC_21,6,0.19,0,Timeout
kali,CNF_21,6,301.0,0,Timeout
medici,CNF_21,6,301.0,0,Timeout
kali,NUMC_29,6,301.0,0,Timeout
medici,NUMC_29,6,0.06,4,Invalid
kali,CNF_29,6,301.0,0,Timeout
cagen,UNIFORM_ALL_6,6,1.61,1000000,
kali,UNIFORM_ALL_6,6,301.0,0,Timeout
acts,UNIFORM_ALL_1,6,107.43,5449,
cagen,UNIFORM_ALL_1,6,4.6,5465,
medici,UNIFORM_ALL_1,6,301.0,0,Timeout
caopt,BOOLC_19,6,194.09,193,
acts,BOOLC_19,6,0.81,101,
cagen,BOOLC_19,6,0.02,97,
kali,BOOLC_19,6,3.98,7,Invalid
medici,BOOLC_19,6,17.36,80,
pmedici,BOOLC_19,6,8.15,102,
kali,MCA_28,6,301.0,0,Timeout
medici,MCA_28,6,301.0,0,Timeout
cagen,HIGHLY_CONSTRAINED_18,6,80.21,119715,
kali,HIGHLY_CONSTRAINED_18,6,301.0,0,Timeout
medici,HIGHLY_CONSTRAINED_18,6,301.0,0,Timeout
kali,MCAC_10,6,301.0,0,Timeout
medici,MCAC_10,6,301.0,0,Timeout
kali,MCAC_29,6,301.0,0,Timeout
medici,MCAC_29,6,301.0,0,Timeout
medici,INDUSTRIAL_5,6,301.0,0,Timeout
kali,MCAC_17,6,301.0,0,Timeout
medici,MCAC_17,6,301.0,0,Timeout
kali,MCA_18,6,301.0,0,Timeout
medici,MCA_18,6,301.0,0,Timeout
cagen,NUMC_25,6,142.34,90695,
kali,NUMC_25,6,301.0,0,Timeout
medici,NUMC_25,6,0.0,3,Invalid
medici,NUMC_1,6,0.0,3,Invalid
acts,BOOLC_29,6,3.65,95,
cagen,BOOLC_29,6,0.31,94,
kali,BOOLC_29,6,53.46,13,Invalid
medici,BOOLC_29,6,119.83,94,
pmedici,BOOLC_29,6,146.95,95,
kali,CNF_19,6,301.0,0,Timeout
medici,CNF_19,6,301.0,0,Timeout
caopt,UNIFORM_BOOLEAN_10,6,293.19,336,
acts,UNIFORM_BOOLEAN_10,6,1.33,360,
cagen,UNIFORM_BOOLEAN_10,6,0.22,364,
kali,UNIFORM_BOOLEAN_10,6,57.69,428,
pmedici,UNIFORM_BOOLEAN_10,6,75.83,450,
caopt,FM_12,6,14.09,109,
acts,FM_12,6,0.88,54,
cagen,FM_12,6,0.01,54,
medici,FM_12,6,13.12,54,
pmedici,FM_12,6,5.98,54,
kali,NUMC_9,6,301.0,0,Timeout
medici,NUMC_9,6,153.83,14,Invalid
acts,MCA_0,6,113.91,203071,
cagen,MCA_0,6,30.95,201818,
medici,MCA_0,6,301.0,0,Timeout
kali,NUMC_22,6,301.0,0,Timeout
medici,NUMC_22,6,0.13,31,Invalid
cagen,NUMC_6,6,233.15,336226,
medici,NUMC_6,6,0.16,0,Timeout
kali,HIGHLY_CONSTRAINED_25,6,301.0,0,Timeout
medici,HIGHLY_CONSTRAINED_25,6,301.0,0,Timeout
acts,MCA_8,6,59.77,1636309,
cagen,MCA_8,6,4.63,1613467,
kali,MCA_8,6,301.0,0,Timeout
medici,NUMC_16,6,0.0,3,Invalid
kali,NUMC_26,6,301.0,0,Timeout
medici,NUMC_26,6,0.0,3,Invalid
caopt,BOOLC_21,6,293.2,383,
acts,BOOLC_21,6,1.41,414,
cagen,BOOLC_21,6,0.18,425,
kali,BOOLC_21,6,39.14,35,Invalid
pmedici,BOOLC_21,6,71.22,486,
kali,CNF_8,6,301.0,0,Timeout
medici,CNF_8,6,301.0,0,Timeout
caopt,BOOLC_26,6,5.27,91,
acts,BOOLC_26,6,0.51,74,
cagen,BOOLC_26,6,0.0,74,
kali,BOOLC_26,6,2.15,30,Invalid
medici,BOOLC_26,6,1.65,72,
pmedici,BOOLC_26,6,1.98,76,
caopt,CNF_16,6,103.9,567,
acts,CNF_16,6,0.53,336,
cagen,CNF_16,6,0.0,336,
kali,CNF_16,6,2.35,30,Invalid
medici,CNF_16,6,97.59,336,
pmedici,CNF_16,6,2.38,336,
acts,MCA_17,6,5.9,22780,
cagen,MCA_17,6,0.25,25200,
acts,MCA_7,6,2.78,8954,
cagen,MCA_7,6,0.13,9015,
medici,HIGHLY_CONSTRAINED_20,6,301.0,0,Timeout
kali,CNF_11,6,301.0,0,Timeout
medici,CNF_11,6,301.0,0,Timeout
acts,MCA_10,6,0.87,15840,
cagen,MCA_10,6,0.03,15840,
kali,HIGHLY_CONSTRAINED_24,6,301.0,0,Timeout
medici,HIGHLY_CONSTRAINED_24,6,301.0,0,Timeout
kali,MCAC_24,6,301.0,0,Timeout
medici,MCAC_24,6,301.0,0,Timeout
caopt,UNIFORM_BOOLEAN_12,4,293.18,69,
acts,UNIFORM_BOOLEAN_12,4,0.58,78,
cagen,UNIFORM_BOOLEAN_12,4,0.04,77,
kali,UNIFORM_BOOLEAN_12,4,4.49,91,
medici,UNIFORM_BOOLEAN_12,4,34.86,76,
pmedici,UNIFORM_BOOLEAN_12,4,5.36,114,
acts,MCAC_6,4,6.35,11113,
cagen,MCAC_6,4,1.06,11040,
kali,MCAC_6,4,10.0,4,Invalid
acts,MCA_21,4,6.96,33269,
cagen,MCA_21,4,1.8,33314,
caopt,UNIFORM_BOOLEAN_2,4,190.98,57,
acts,UNIFORM_BOOLEAN_2,4,0.39,65,
cagen,UNIFORM_BOOLEAN_2,4,0.01,66,
kali,UNIFORM_BOOLEAN_2,4,2.82,73,
medici,UNIFORM_BOOLEAN_2,4,9.53,64,
pmedici,UNIFORM_BOOLEAN_2,4,2.74,84,
caopt,UNIFORM_BOOLEAN_5,4,126.58,52,
acts,UNIFORM_BOOLEAN_5,4,0.35,63,
cagen,UNIFORM_BOOLEAN_5,4,0.01,61,
kali,UNIFORM_BOOLEAN_5,4,2.65,72,
medici,UNIFORM_BOOLEAN_5,4,8.44,58,
pmedici,UNIFORM_BOOLEAN_5,4,2.32,81,
acts,NUMC_3,4,148.99,76654,
cagen,NUMC_3,4,131.24,76489,
kali,NUMC_3,4,301.0,0,Timeout
medici,NUMC_3,4,26.22,241,Invalid
acts,MCA_1,4,21.69,45477,
cagen,MCA_1,4,5.34,45235,
acts,MCA_6,4,3.19,18278,
cagen,MCA_6,4,0.52,18241,
kali,MCAC_12,4,301.0,0,Timeout
caopt,FM_4,4,1.08,40,
acts,FM_4,4,0.76,26,
cagen,FM_4,4,0.01,27,
kali,FM_4,4,3.17,4,Invalid
medici,FM_4,4,3.28,27,
pmedici,FM_4,4,3.74,27,
caopt,INDUSTRIAL_3,4,87.01,341,
acts,INDUSTRIAL_3,4,1.0,324,
cagen,INDUSTRIAL_3,4,0.02,324,
kali,INDUSTRIAL_3,4,3.31,9,Invalid
medici,INDUSTRIAL_3,4,82.47,324,
pmedici,INDUSTRIAL_3,4,5.77,324,
acts,MCA_5,4,6.43,44389,
cagen,MCA_5,4,0.55,38536,
caopt,HIGHLY_CONSTRAINED_4,4,2.73,3,
acts,HIGHLY_CONSTRAINED_4,4,0.87,1,
cagen,HIGHLY_CONSTRAINED_4,4,0.0,1,
kali,HIGHLY_CONSTRAINED_4,4,2.65,0,Timeout
medici,HIGHLY_CONSTRAINED_4,4,0.13,1,
pmedici,HIGHLY_CONSTRAINED_4,4,2.38,1,
caopt,BOOLC_24,4,295.24,158,
acts,BOOLC_24,4,1.26,75,
cagen,BOOLC_24,4,0.04,77,
kali,BOOLC_24,4,8.23,37,Invalid
medici,BOOLC_24,4,14.79,78,
pmedici,BOOLC_24,4,8.21,77,
acts,MCA_16,4,38.98,80215,
cagen,MCA_16,4,5.37,79640,
kali,MCA_16,4,301.0,0,Timeout
caopt,MCAC_19,4,293.47,2142,
acts,MCAC_19,4,1.83,2110,
cagen,MCAC_19,4,0.09,2103,
