ToolName,ModelName,Strength,Iteration,ErrorType,TimeSeconds,Size
acts,MCAC_3,2,1,,3.48,273
pmedici,CNF_9,2,3,,2.57,232
cagen,HIGHLY_CONSTRAINED_18,2,2,,4.57,156
caopt,MCA_3,2,1,,136.67,233
pmedici,INDUSTRIAL_13,5,1,,11.83,426
medici,UNIFORM_BOOLEAN_14,2,1,,0.93,10
kali,HIGHLY_CONSTRAINED_10,3,1,Invalid,5.77,4
medici,CNF_3,6,1,Timeout,301.0,0
pmedici,BOOLC_8,2,1,,2.19,4
pmedici,UNIFORM_BOOLEAN_3,4,1,,2.36,76
pmedici,INDUSTRIAL_1,2,1,,32.53,45
kali,MCA_24,3,1,Invalid,43.9,3778
kali,MCAC_3,5,1,Timeout,301.0,0
caopt,CNF_8,2,2,,49.45,186
cagen,CNF_12,5,1,,22.0,150655
caopt,MCAC_21,2,1,,46.84,359
kali,UNIFORM_BOOLEAN_3,4,1,,2.54,70
medici,NUMC_11,4,1,Timeout,0.17,0
acts,CNF_25,4,1,,8.46,27233
kali,NUMC_26,2,2,Invalid,11.9,188
caopt,BOOLC_4,2,2,,0.69,18
acts,UNIFORM_BOOLEAN_11,6,1,,0.33,178
caopt,BOOLC_26,3,2,,0.46,16
kali,MCAC_28,4,1,Timeout,77.59,0
caopt,INDUSTRIAL_9,3,3,,19.1,157
pmedici,BOOLC_19,2,2,,2.06,23
medici,MCA_4,2,3,,25.63,180
cagen,BOOLC_16,2,1,,0.01,12
kali,MCA_20,3,3,,87.08,4431
pmedici,INDUSTRIAL_5,2,3,,4.42,47
acts,MCAC_13,3,2,,0.81,169
caopt,FM_8,2,3,,0.37,12
pmedici,MCA_6,2,2,,2.41,213
caopt,NUMC_18,3,1,,296.54,3864
caopt,MCAC_25,2,3,,143.38,235
caopt,CNF_18,2,2,,50.16,240
kali,CNF_8,5,1,Timeout,301.0,0
medici,UNIFORM_BOOLEAN_10,2,3,,0.25,8
cagen,CNF_25,2,2,,0.01,226
kali,HIGHLY_CONSTRAINED_14,3,3,Invalid,217.0,134
cagen,UNIFORM_ALL_13,3,2,,0.02,960
medici,NUMC_26,3,2,Invalid,0.0,3
kali,NUMC_6,3,2,Invalid,42.45,322
kali,NUMC_11,5,1,Timeout,301.0,0
acts,CNF_12,3,2,,1.12,2261
acts,FM_0,4,1,,2.09,90
cagen,BOOLC_12,2,3,,0.0,7
medici,MCA_0,2,1,,18.86,157
kali,INDUSTRIAL_9,2,3,Invalid,2.79,33
cagen,HIGHLY_CONSTRAINED_10,6,1,,69.42,35904
medici,MCAC_28,5,1,Timeout,301.0,0
cagen,INDUSTRIAL_3,2,2,,0.01,58
caopt,BOOLC_11,4,1,,13.49,19
kali,FM_9,3,2,Invalid,2.45,5
acts,BOOLC_29,4,1,,1.36,60
kali,BOOLC_28,3,2,Invalid,2.5,34
acts,UNIFORM_ALL_6,5,1,,70.99,188691
medici,HIGHLY_CONSTRAINED_20,5,1,Timeout,301.0,0
kali,CNF_21,3,3,Invalid,9.81,19
acts,INDUSTRIAL_0,4,1,,3.44,238
cagen,MCAC_18,3,1,,0.02,1584
caopt,MCA_19,2,2,,10.71,197
cagen,NUMC_25,2,3,,23.82,346
kali,UNIFORM_BOOLEAN_10,2,3,,2.33,31
cagen,FM_2,3,2,,0.01,36
cagen,MCA_24,2,2,,0.0,210
medici,UNIFORM_ALL_7,6,1,Timeout,301.0,0
caopt,HIGHLY_CONSTRAINED_5,3,1,,296.08,3105
medici,BOOLC_16,3,2,,3.04,30
cagen,UNIFORM_BOOLEAN_13,2,3,,0.0,8
kali,UNIFORM_ALL_5,6,1,Timeout,301.0,0
acts,MCA_13,3,2,,0.46,1060
caopt,MCA_7,2,3,,1.77,76
pmedici,BOOLC_11,6,1,,4.23,9
medici,MCAC_17,6,1,Timeout,301.0,0
kali,MCA_3,2,3,Invalid,6.56,380
medici,MCAC_24,6,1,Timeout,301.0,0
pmedici,BOOLC_22,6,1,,2.27,41
caopt,UNIFORM_BOOLEAN_4,4,1,,293.19,71
cagen,MCA_0,5,1,,2.85,49447
cagen,UNIFORM_BOOLEAN_3,4,1,,0.0,61
caopt,UNIFORM_ALL_3,3,1,,293.23,209
acts,MCA_20,3,2,,0.99,3395
medici,MCAC_7,6,1,Timeout,301.0,0
caopt,UNIFORM_BOOLEAN_13,5,1,,12.57,55
pmedici,UNIFORM_ALL_4,3,1,,5.22,477
medici,FM_3,3,2,,5.03,35
cagen,MCA_17,2,2,,0.0,105
medici,BOOLC_25,3,2,,3.48,33
kali,CNF_4,6,1,Timeout,301.0,0
cagen,NUMC_16,2,3,,26.45,327
cagen,MCAC_3,3,3,,3.3,4477
acts,MCA_4,3,2,,0.57,1815
acts,NUMC_6,3,3,,1.06,994
medici,INDUSTRIAL_2,3,2,,9.08,48
kali,CNF_12,3,3,Invalid,33.03,494
caopt,BOOLC_0,5,1,,295.2,79
caopt,BOOLC_22,4,1,,10.18,47
pmedici,FM_9,3,2,,2.37,38
cagen,HIGHLY_CONSTRAINED_23,6,1,,0.01,54
cagen,BOOLC_21,2,3,,0.0,11
kali,UNIFORM_BOOLEAN_7,3,2,,2.19,34
medici,NUMC_15,3,2,Timeout,0.17,0
kali,NUMC_22,5,1,Timeout,301.0,0
acts,BOOLC_5,3,1,,0.76,12
acts,CNF_21,3,2,,1.45,2471
kali,UNIFORM_ALL_9,5,1,,27.61,214
pmedici,UNIFORM_BOOLEAN_7,3,2,,2.03,32
kali,HIGHLY_CONSTRAINED_27,3,3,Invalid,17.02,63
medici,UNIFORM_BOOLEAN_2,2,3,,0.25,8
kali,MCAC_7,2,2,Timeout,2.65,0
kali,BOOLC_9,3,1,,2.38,58
cagen,CNF_16,2,2,,0.0,28
caopt,MCAC_16,2,3,,7.1,183
kali,MCA_13,3,3,,12.14,1571
caopt,INDUSTRIAL_10,2,2,,0.25,8
cagen,BOOLC_25,2,1,,0.01,13
cagen,INDUSTRIAL_7,5,1,,72.43,7975
caopt,BOOLC_15,3,2,,0.99,20
acts,BOOLC_1,3,3,,0.55,28
medici,NUMC_22,4,1,Invalid,0.02,31
kali,NUMC_2,4,1,Timeout,301.0,0
acts,CNF_16,4,1,,0.54,176
kali,NUMC_15,2,2,Invalid,3.75,276
acts,HIGHLY_CONSTRAINED_19,2,3,,2.86,188
acts,FM_4,3,2,,0.73,19
acts,INDUSTRIAL_11,3,1,,0.66,66
cagen,CNF_21,5,1,,224.37,239228
caopt,MCAC_12,2,1,,293.35,252
medici,BOOLC_9,2,1,,0.31,9
kali,MCA_17,3,1,,4.34,715
pmedici,MCA_18,2,2,,2.27,222
medici,UNIFORM_BOOLEAN_6,2,1,,0.32,9
kali,HIGHLY_CONSTRAINED_23,3,1,Invalid,2.54,6
pmedici,HIGHLY_CONSTRAINED_18,3,3,,130.82,1849
acts,MCAC_17,4,1,,234.45,49104
caopt,NUMC_8,2,1,,13.62,121
caopt,UNIFORM_ALL_7,3,3,,296.83,7563
pmedici,UNIFORM_ALL_0,3,3,,2.04,64
cagen,HIGHLY_CONSTRAINED_9,5,1,,35.19,238676
kali,MCA_7,2,1,,2.78,85
acts,MCA_17,4,1,,0.54,3152
medici,HIGHLY_CONSTRAINED_9,2,3,,35.38,193
cagen,NUMC_12,2,1,,0.23,126
cagen,MCA_20,5,1,,28.51,311606
medici,BOOLC_12,4,1,,6.45,38
kali,CNF_16,3,1,Invalid,2.44,63
acts,UNIFORM_ALL_11,5,1,,6.52,1539
acts,UNIFORM_ALL_2,2,2,,0.37,91
medici,HIGHLY_CONSTRAINED_24,2,2,,37.22,249
cagen,FM_6,4,1,,0.0,39
acts,INDUSTRIAL_4,3,2,,1.03,25
caopt,CNF_23,6,1,,295.22,461
cagen,UNIFORM_BOOLEAN_4,4,1,,0.04,78
caopt,UNIFORM_ALL_4,3,1,,293.24,344
cagen,MCA_7,5,1,,0.04,3110
caopt,UNIFORM_BOOLEAN_3,4,1,,82.57,54
cagen,BOOLC_9,3,2,,0.01,28
caopt,UNIFORM_BOOLEAN_14,5,1,,293.19,189
pmedici,UNIFORM_ALL_3,3,1,,5.4,293
acts,MCA_27,3,2,,0.46,1621
caopt,FM_11,6,1,,59.38,143
medici,MCAC_0,6,1,Timeout,301.0,0
medici,MCAC_23,6,1,Timeout,301.0,0
kali,MCA_4,2,3,Invalid,3.85,225
cagen,MCAC_4,3,3,,0.05,3058
cagen,NUMC_11,2,3,,37.88,213
kali,CNF_3,6,1,Timeout,301.0,0
medici,HIGHLY_CONSTRAINED_14,5,1,Timeout,301.0,0
kali,CNF_15,3,3,Invalid,5.6,20
acts,MCA_3,3,2,,1.15,3953
medici,FM_4,3,2,,1.97,20
medici,BOOLC_22,3,2,,0.45,17
cagen,MCA_10,2,2,,0.0,180
cagen,BOOLC_26,2,3,,0.0,7
acts,CNF_8,3,1,,1.92,2779
kali,UNIFORM_BOOLEAN_0,3,2,,2.25,33
caopt,HIGHLY_CONSTRAINED_19,3,2,,295.94,3771
acts,BOOLC_2,3,1,,0.74,10
kali,NUMC_25,5,1,Timeout,301.0,0
acts,CNF_26,3,2,,2.09,2982
medici,NUMC_12,3,2,Timeout,0.19,0
caopt,BOOLC_25,4,1,,281.51,131
caopt,BOOLC_7,5,1,,293.19,145
acts,INDUSTRIAL_12,3,3,Timeout,0.27,0
caopt,MCAC_11,2,3,,7.81,157
acts,MCAC_27,3,2,,1.37,26
pmedici,INDUSTRIAL_10,2,2,,2.13,32
pmedici,CNF_16,6,1,,2.38,336
kali,MCA_14,3,3,,38.42,2139
kali,MCAC_0,2,2,Invalid,3.46,40
medici,UNIFORM_BOOLEAN_5,2,3,,0.14,9
kali,HIGHLY_CONSTRAINED_20,3,3,Invalid,9.83,8
pmedici,UNIFORM_BOOLEAN_0,3,2,,1.98,32
cagen,CNF_11,2,2,,0.01,217
acts,CNF_11,4,1,,67.67,45087
medici,MCAC_8,2,2,,7.46,107
kali,NUMC_12,2,2,Invalid,2.72,40
kali,NUMC_5,4,1,Timeout,301.0,0
medici,NUMC_25,4,1,Invalid,0.0,3
cagen,UNIFORM_ALL_10,4,1,,11.2,203279
acts,FM_3,3,2,,0.89,37
pmedici,MCAC_19,2,2,,4.19,146
cagen,BOOLC_22,2,1,,0.0,9
acts,BOOLC_6,3,3,,0.93,25
medici,FM_12,6,1,,13.12,54
caopt,BOOLC_12,3,2,,0.79,21
cagen,INDUSTRIAL_0,5,1,,6.38,750
kali,HIGHLY_CONSTRAINED_24,3,1,Invalid,125.62,308
medici,UNIFORM_BOOLEAN_1,2,1,,0.19,8
cagen,CNF_26,5,1,,142.84,372427
caopt,NUMC_28,3,3,,222.29,687
caopt,MCAC_15,2,1,,16.93,230
kali,MCA_10,3,1,,10.47,1980
kali,MCA_0,2,1,Invalid,3.69,172
acts,MCA_10,4,1,,0.53,3962
caopt,UNIFORM_ALL_0,3,3,,2.37,46
medici,HIGHLY_CONSTRAINED_23,2,2,,0.09,54
acts,UNIFORM_ALL_5,2,2,,0.43,381
medici,CNF_8,5,1,Timeout,301.0,0
cagen,FM_1,4,1,,0.0,55
acts,INDUSTRIAL_3,3,2,,0.9,170
medici,BOOLC_15,4,1,,4.13,26
cagen,MCA_27,5,1,,0.37,84316
cagen,NUMC_15,2,1,,0.01,227
kali,CNF_11,3,1,Timeout,301.0,0
kali,UNIFORM_ALL_12,2,2,,2.72,71
kali,MCAC_8,6,1,Timeout,301.0,0
medici,HIGHLY_CONSTRAINED_6,3,3,,106.92,342
kali,UNIFORM_BOOLEAN_0,6,1,,5.74,297
medici,NUMC_12,6,1,Timeout,0.17,0
pmedici,UNIFORM_BOOLEAN_14,4,1,,6.11,124
kali,MCA_8,3,1,,39.11,3271
cagen,HIGHLY_CONSTRAINED_6,4,1,,1.08,342
medici,CNF_15,2,3,,34.48,180
acts,UNIFORM_BOOLEAN_12,4,1,,0.58,78
caopt,UNIFORM_ALL_8,2,3,,293.41,337
caopt,NUMC_7,3,1,,293.43,1470
acts,MCAC_27,6,1,,10.7,84
cagen,FM_9,5,1,,0.02,182
pmedici,FM_10,3,3,,2.02,20
pmedici,CNF_16,3,2,,2.06,79
kali,BOOLC_23,5,1,Invalid,2.81,60
medici,CNF_0,4,1,,287.06,2033
kali,CNF_19,2,1,Timeout,2.4,0
pmedici,UNIFORM_BOOLEAN_0,6,1,,5.99,290
acts,HIGHLY_CONSTRAINED_16,3,3,,1.65,4
acts,MCA_27,6,1,,6.88,169290
caopt,FM_11,3,2,,0.58,18
cagen,BOOLC_9,6,1,,0.4,467
acts,BOOLC_22,2,2,,0.67,7
kali,MCAC_14,5,1,Timeout,301.0,0
kali,FM_2,5,1,Timeout,301.0,0
medici,MCA_14,2,3,,28.68,170
cagen,INDUSTRIAL_8,4,1,,0.01,106
pmedici,MCAC_11,3,2,,12.67,1779
pmedici,BOOLC_25,3,2,,2.47,42
acts,CNF_4,2,3,,0.71,150
kali,CNF_3,3,2,Invalid,60.78,314
caopt,CNF_13,4,1,,295.89,8320
acts,MCAC_18,5,1,,25.51,39760
kali,BOOLC_2,2,3,,2.21,9
cagen,UNIFORM_ALL_4,4,1,,0.05,2118
medici,UNIFORM_BOOLEAN_9,3,1,,3.37,30
pmedici,MCA_17,3,2,,3.28,698
pmedici,HIGHLY_CONSTRAINED_17,2,3,,171.13,327
caopt,UNIFORM_ALL_10,2,1,,293.43,422
medici,INDUSTRIAL_5,6,1,Timeout,301.0,0
kali,HIGHLY_CONSTRAINED_4,2,2,Timeout,2.25,0
medici,FM_4,6,1,,20.96,32
kali,MCA_18,2,1,Invalid,4.68,227
medici,BOOLC_6,3,1,,2.46,26
caopt,NUMC_20,2,3,,268.71,246
medici,BOOLC_22,6,1,,17.31,41
acts,NUMC_16,3,2,,174.7,6458
cagen,FM_12,3,3,,0.0,28
medici,MCA_10,2,1,,5.2,185
acts,CNF_0,2,1,,0.62,86
kali,UNIFORM_BOOLEAN_8,2,2,,2.15,21
caopt,HIGHLY_CONSTRAINED_11,2,2,,0.5,5
kali,FM_11,4,1,Invalid,8.51,14
pmedici,FM_6,2,2,,2.04,20
pmedici,MCAC_26,4,1,,1.97,23
pmedici,BOOLC_12,4,1,,2.73,42
kali,MCAC_23,2,2,Invalid,5.89,263
acts,BOOLC_15,5,1,,1.48,46
pmedici,MCAC_7,2,1,,6.65,343
medici,BOOLC_2,3,3,,0.09,10
caopt,NUMC_24,2,1,,113.39,277
caopt,MCAC_19,3,3,,124.76,1040
acts,INDUSTRIAL_3,6,1,,1.48,324
caopt,CNF_24,3,2,,256.43,1179
cagen,CNF_19,3,2,,0.13,3411
acts,NUMC_21,4,1,,0.72,8
kali,BOOLC_6,2,1,,2.39,47
caopt,UNIFORM_ALL_14,2,3,,293.36,314
pmedici,HIGHLY_CONSTRAINED_13,2,1,,2.8,129
kali,HIGHLY_CONSTRAINED_28,2,3,Invalid,2.57,3
kali,MCAC_8,3,2,Invalid,9.64,13
pmedici,UNIFORM_BOOLEAN_8,2,2,,1.96,28
medici,CNF_11,2,1,,29.87,214
cagen,BOOLC_1,2,2,,0.0,12
acts,FM_3,6,1,,96.09,683
caopt,NUMC_3,3,3,,297.29,8405
cagen,HIGHLY_CONSTRAINED_13,4,1,,0.08,2040
medici,HIGHLY_CONSTRAINED_2,3,1,,154.67,1021
medici,FM_12,3,2,,2.0,26
caopt,BOOLC_12,6,1,,121.18,130
kali,BOOLC_14,2,2,Invalid,2.43,4
caopt,MCA_25,3,2,,293.37,2008
cagen,MCA_18,3,2,,0.08,1949
pmedici,FM_14,3,1,,2.45,48
pmedici,UNIFORM_ALL_8,2,3,,4.4,497
medici,CNF_12,2,3,,33.74,194
cagen,HIGHLY_CONSTRAINED_1,4,1,,3.3,12754
pmedici,FM_9,6,1,,62.66,354
caopt,NUMC_0,3,1,,296.82,7433
cagen,HIGHLY_CONSTRAINED_23,3,2,,0.0,54
kali,UNIFORM_BOOLEAN_7,6,1,,43.9,415
pmedici,UNIFORM_BOOLEAN_13,4,1,,1.98,43
medici,NUMC_15,6,1,Timeout,0.2,0
pmedici,UNIFORM_BOOLEAN_7,6,1,,49.74,427
cagen,MCAC_27,2,3,,0.15,11
cagen,MCA_28,4,1,,5.45,47765
kali,BOOLC_24,5,1,Invalid,15.91,16
medici,MCA_13,2,3,,15.94,126
cagen,FM_11,3,1,,0.01,19
acts,BOOLC_25,2,2,,1.04,13
kali,FM_5,5,1,Timeout,301.0,0
acts,BOOLC_9,2,3,,0.71,11
kali,MCAC_13,5,1,Invalid,2.51,2
pmedici,BOOLC_22,3,2,,2.01,19
pmedici,MCAC_16,3,2,,25.78,1477
acts,CNF_3,2,3,,0.71,361
acts,HIGHLY_CONSTRAINED_11,3,3,,8.48,2
pmedici,MCAC_4,2,3,,2.34,290
medici,FM_3,6,1,Timeout,301.0,0
kali,HIGHLY_CONSTRAINED_3,2,2,Invalid,5.14,96
acts,NUMC_11,3,2,,13.38,3219
cagen,CNF_29,4,1,,2.35,27769
caopt,NUMC_27,2,3,,28.97,241
medici,BOOLC_1,3,1,,2.57,25
cagen,UNIFORM_ALL_3,4,1,,0.19,1264
kali,BOOLC_5,2,3,Invalid,2.18,12
kali,CNF_4,3,2,Timeout,4.63,0
medici,INDUSTRIAL_2,6,1,,65.78,235
pmedici,MCA_10,3,2,,5.13,2010
acts,MCA_4,6,1,,219.01,492946
pmedici,HIGHLY_CONSTRAINED_10,2,3,Invalid,34.95,355
acts,HIGHLY_CONSTRAINED_15,3,1,,1.65,1058
pmedici,FM_1,2,2,,2.08,24
pmedici,BOOLC_15,4,1,,4.26,32
caopt,BOOLC_8,4,1,,0.3,9
medici,MCAC_13,4,1,,36.53,174
kali,MCAC_24,2,2,Invalid,18.82,301
acts,BOOLC_12,5,1,,0.84,66
medici,MCA_17,2,1,,2.91,105
kali,UNIFORM_ALL_1,4,1,,34.13,519
acts,CNF_29,2,2,,0.65,227
caopt,HIGHLY_CONSTRAINED_16,2,2,,0.32,9
acts,CNF_7,2,1,,0.69,235
cagen,BOOLC_29,3,3,,0.06,30
kali,BOOLC_1,2,1,,2.29,28
medici,NUMC_2,5,1,Timeout,0.19,0
caopt,UNIFORM_ALL_13,2,3,,11.81,88
pmedici,MCAC_0,2,1,Invalid,155.59,216
caopt,NUMC_23,2,1,,12.94,117
medici,BOOLC_5,3,3,,0.03,12
caopt,CNF_23,3,2,,7.71,263
cagen,HIGHLY_CONSTRAINED_14,4,1,,248.25,35499
caopt,BOOLC_15,6,1,,293.21,97
acts,MCA_28,2,2,,0.41,234
cagen,BOOLC_6,2,2,,0.01,10
medici,CNF_16,2,1,,0.04,28
cagen,MCA_8,4,1,,0.14,26778
caopt,NUMC_4,3,3,,297.39,5162
acts,FM_4,6,1,,1.61,31
pmedici,FM_13,3,1,,2.05,21
kali,BOOLC_13,2,2,Invalid,2.49,25
caopt,MCA_22,3,2,,296.45,5347
cagen,MCAC_23,2,1,,0.01,188
caopt,INDUSTRIAL_5,2,2,,7.61,31
caopt,HIGHLY_CONSTRAINED_25,2,1,,52.69,269
pmedici,BOOLC_15,3,3,,2.59,19
medici,MCA_8,3,2,,267.54,2569
medici,MCA_24,2,2,,41.39,223
medici,MCAC_13,3,3,,9.64,169
caopt,BOOLC_8,3,3,,0.3,9
acts,BOOLC_12,2,3,,0.68,8
kali,UNIFORM_ALL_1,3,3,,3.97,125
kali,FM_1,2,1,,2.46,26
kali,MCAC_17,2,1,Timeout,2.36,0
acts,HIGHLY_CONSTRAINED_26,3,2,,6.67,1146
cagen,BOOLC_29,4,1,,0.1,61
cagen,UNIFORM_ALL_7,3,1,,0.06,4532
caopt,CNF_10,3,1,,293.41,1850
medici,UNIFORM_ALL_3,3,3,,40.27,222
caopt,NUMC_10,2,2,,23.96,231
medici,NUMC_2,2,3,Timeout,0.19,0
caopt,CNF_4,3,3,,293.5,1645
kali,CNF_25,6,1,Timeout,301.0,0
pmedici,MCA_27,3,3,,9.41,2032
acts,FM_11,2,2,,0.75,9
medici,BOOLC_5,4,1,,0.08,19
medici,UNIFORM_ALL_12,2,3,,6.0,46
cagen,HIGHLY_CONSTRAINED_14,3,3,,230.89,2863
pmedici,CNF_5,3,2,,75.55,2970
medici,CNF_25,2,2,,40.1,227
cagen,INDUSTRIAL_14,2,2,,0.01,49
acts,UNIFORM_BOOLEAN_11,3,1,,0.34,20
cagen,MCA_8,3,3,,0.02,2593
acts,UNIFORM_BOOLEAN_5,2,2,,0.31,10
caopt,MCA_11,3,1,,293.31,1099
kali,HIGHLY_CONSTRAINED_10,6,1,Timeout,301.0,0
kali,BOOLC_20,2,1,Invalid,2.51,10
cagen,HIGHLY_CONSTRAINED_1,3,3,,0.1,1317
caopt,UNIFORM_BOOLEAN_8,2,1,,0.26,7
cagen,HIGHLY_CONSTRAINED_10,3,1,,2.15,1824
medici,INDUSTRIAL_14,2,2,Invalid,5.81,48
pmedici,CNF_22,3,1,,101.48,4225
cagen,MCAC_27,5,1,,0.28,74
cagen,MCA_28,3,3,,0.11,3660
caopt,MCAC_1,2,2,,126.89,232
caopt,MCA_15,3,3,,293.36,1083
kali,BOOLC_24,2,3,Invalid,2.62,39
acts,HIGHLY_CONSTRAINED_0,2,2,,1.27,256
kali,MCAC_13,2,3,Invalid,2.79,66
acts,BOOLC_9,5,1,,1.22,189
kali,FM_5,2,3,Invalid,3.05,27
kali,UNIFORM_ALL_5,3,1,Timeout,301.0,0
kali,INDUSTRIAL_5,3,2,Invalid,129.51,491
acts,CNF_3,5,1,,191.43,97328
caopt,HIGHLY_CONSTRAINED_21,2,3,,119.39,269
acts,HIGHLY_CONSTRAINED_11,4,1,,9.04,2
pmedici,BOOLC_11,3,1,,2.03,9
acts,BOOLC_16,2,1,,0.73,11
cagen,CNF_7,3,2,,0.13,3760
kali,HIGHLY_CONSTRAINED_18,2,2,Timeout,2.38,0
pmedici,MCA_23,3,1,,25.69,3439
cagen,CNF_29,3,3,,0.04,2847
cagen,MCAC_18,6,1,,9.96,113652
kali,BOOLC_5,5,1,,2.29,22
caopt,FM_4,3,2,,0.37,18
acts,NUMC_22,3,1,,5.93,3505
cagen,UNIFORM_ALL_3,3,3,,0.01,233
caopt,MCAC_29,3,2,,295.26,63
caopt,CNF_14,3,3,,293.52,2263
pmedici,INDUSTRIAL_9,3,2,,2.76,156
pmedici,BOOLC_0,3,2,,2.25,24
medici,NUMC_6,2,1,Timeout,0.17,0
caopt,CNF_0,3,1,,90.92,434
cagen,FM_12,4,1,,0.01,48
kali,UNIFORM_ALL_6,3,3,,22.97,2570
kali,MCAC_10,2,1,Invalid,5.64,285
kali,FM_6,2,1,,2.4,27
acts,HIGHLY_CONSTRAINED_21,3,2,,135.15,5367
pmedici,BOOLC_12,3,3,,2.34,26
pmedici,MCAC_26,3,3,,2.17,23
kali,FM_11,3,3,Invalid,3.94,25
caopt,INDUSTRIAL_2,2,2,,0.49,17
caopt,HIGHLY_CONSTRAINED_22,2,1,,36.89,360
acts,BOOLC_15,2,3,,1.17,10
medici,MCA_23,2,2,,36.73,236
medici,NUMC_29,2,1,Invalid,0.0,4
kali,NUMC_9,2,1,Invalid,18.03,563
caopt,MCAC_19,4,1,,293.47,2142
medici,BOOLC_2,4,1,,0.27,10
medici,UNIFORM_ALL_4,3,3,,50.28,360
caopt,CNF_17,3,1,,293.67,2330
caopt,NUMC_17,2,2,,9.33,157
pmedici,MCA_9,3,1,,2.83,706
acts,NUMC_21,3,3,,0.72,8
cagen,UNIFORM_ALL_0,3,1,,0.0,57
kali,HIGHLY_CONSTRAINED_28,5,1,Timeout,9.96,0
caopt,CNF_3,3,3,,293.75,3654
medici,NUMC_5,2,3,Invalid,10.19,214
cagen,HIGHLY_CONSTRAINED_2,3,1,,11.48,1051
acts,UNIFORM_BOOLEAN_2,2,2,,0.29,12
cagen,HIGHLY_CONSTRAINED_13,3,3,,0.04,672
pmedici,UNIFORM_BOOLEAN_10,3,1,,2.11,34
pmedici,CNF_2,3,2,,16.14,2339
cagen,INDUSTRIAL_13,2,2,,0.01,23
medici,CNF_22,2,2,,44.01,223
pmedici,CNF_21,3,3,,141.12,3120
medici,BOOLC_19,2,1,,0.03,7
caopt,MCA_16,3,1,,297.44,9020
kali,BOOLC_27,2,1,,2.5,38
kali,HIGHLY_CONSTRAINED_17,6,1,Timeout,301.0,0
medici,CNF_4,3,1,,193.26,1588
cagen,HIGHLY_CONSTRAINED_17,3,1,,0.31,3707
medici,HIGHLY_CONSTRAINED_6,4,1,,73.97,342
acts,MCA_18,2,3,,0.36,148
medici,INDUSTRIAL_13,2,2,,0.16,21
cagen,HIGHLY_CONSTRAINED_6,3,3,,1.01,342
acts,UNIFORM_BOOLEAN_12,3,3,,0.34,30
cagen,UNIFORM_BOOLEAN_8,2,1,,0.0,8
caopt,MCA_12,3,3,,295.84,3306
cagen,FM_9,2,3,,0.0,12
pmedici,FM_10,4,1,,2.2,29
medici,CNF_0,3,3,,44.72,456
kali,BOOLC_23,2,3,,2.32,34
pmedici,HIGHLY_CONSTRAINED_28,6,1,,94.32,16
acts,HIGHLY_CONSTRAINED_7,2,2,,1.13,133
medici,HIGHLY_CONSTRAINED_18,3,1,,265.21,1663
pmedici,CNF_25,3,1,,78.11,3449
caopt,MCAC_6,2,2,,10.62,134
kali,INDUSTRIAL_11,2,2,,2.32,59
cagen,BOOLC_19,3,2,,0.0,16
pmedici,BOOLC_16,3,1,,2.09,42
caopt,HIGHLY_CONSTRAINED_26,2,3,,11.81,151
acts,HIGHLY_CONSTRAINED_16,4,1,,1.76,4
caopt,BOOLC_29,2,1,,1.58,20
acts,BOOLC_11,2,1,,1.02,7
acts,CNF_19,2,3,,0.85,239
kali,NUMC_29,3,1,Timeout,301.0,0
kali,FM_2,2,3,Invalid,2.91,57
kali,MCAC_14,2,3,Invalid,6.63,307
kali,UNIFORM_ALL_2,3,1,,20.75,1302
cagen,INDUSTRIAL_8,3,3,,0.0,68
medici,MCA_14,5,1,Timeout,301.0,0
kali,INDUSTRIAL_2,3,2,Invalid,3.07,26
caopt,CNF_13,3,3,,293.3,1117
medici,UNIFORM_ALL_0,3,1,,3.75,51
cagen,UNIFORM_ALL_4,3,3,,0.01,353
acts,NUMC_25,3,1,,110.04,3387
caopt,FM_3,3,2,,9.29,29
kali,BOOLC_2,5,1,Invalid,2.31,8
acts,MCAC_18,2,3,,0.71,144
caopt,CNF_7,3,1,,296.51,6561
medici,NUMC_1,2,1,Invalid,0.0,3
pmedici,BOOLC_7,3,2,,2.17,34
cagen,CNF_0,3,2,,0.01,475
pmedici,MCA_24,3,1,,39.64,3754
medici,UNIFORM_ALL_11,2,1,,2.23,21
caopt,BOOLC_21,3,1,,3.58,24
acts,CNF_11,3,3,,1.93,3310
acts,BOOLC_19,3,1,,0.6,15
caopt,BOOLC_3,2,1,,0.28,8
medici,NUMC_25,3,3,Invalid,0.0,3
cagen,UNIFORM_ALL_10,3,3,,0.33,9905
kali,NUMC_5,3,3,Invalid,172.1,110
medici,MCAC_18,2,1,,13.43,148
cagen,BOOLC_11,2,2,,0.0,7
acts,BOOLC_6,4,1,,0.96,66
kali,NUMC_21,2,1,Timeout,2.33,0
cagen,INDUSTRIAL_0,2,3,,0.0,18
pmedici,INDUSTRIAL_6,2,2,,2.11,39
kali,MCA_23,3,2,,29.81,3402
medici,NUMC_9,3,1,Invalid,0.51,14
caopt,MCAC_26,2,2,,1.08,25
medici,UNIFORM_ALL_8,2,1,,43.93,317
pmedici,MCA_5,2,3,,2.26,333
caopt,NUMC_28,4,1,,295.65,3342
medici,UNIFORM_BOOLEAN_13,2,2,,0.02,6
cagen,CNF_26,2,3,,0.01,228
cagen,CNF_8,2,2,,0.01,191
kali,HIGHLY_CONSTRAINED_17,3,2,Invalid,37.49,65
