ToolName,ModelName,Strength,Iteration,ErrorType,TimeSeconds,Size
appts,MCAC_18,3,1,,9.01,1
iposolver,UNIFORM_BOOLEAN_26,2,2,,0.0,7
pmedici,BOOLC_2,3,1,Invalid,2.29,47
appts,UNIFORM_ALL_13,2,2,,20.24,39
appts,BOOLC_17,2,2,,14.64,7
iposolver,MCA_10,2,3,,0.12,1877
appts,UNIFORM_ALL_46,2,2,,14.82,8
appts,BOOLC_42,2,2,,11.55,6
iposolver,MCA_45,2,3,,0.0,6
iposolver,UNIFORM_BOOLEAN_16,5,1,,0.01,88
cagen,BOOLC_49,3,1,,0.0,6
iposolver,UNIFORM_BOOLEAN_43,5,1,,0.62,147
appts,MCA_6,3,1,,300.3,85812
iposolver,MCA_4,2,3,,0.17,1599
appts,MCAC_9,4,1,Timeout,300.14,0
cagen,MCAC_43,2,3,Timeout,300.0,0
cagen,MCAC_16,2,3,,0.05,2545
cagen,MCA_19,4,1,,21.79,1972665
pmedici,UNIFORM_ALL_47,3,1,Timeout,300.13,0
cagen,UNIFORM_BOOLEAN_48,3,1,,0.0,22
pmedici,UNIFORM_ALL_12,3,1,,1.92,36
appts,UNIFORM_BOOLEAN_19,5,1,,300.52,91
appts,MCAC_36,2,2,,74.13,1599
iposolver,UNIFORM_ALL_42,2,1,,0.0,256
cagen,UNIFORM_ALL_30,3,1,,0.03,2541
iposolver,UNIFORM_ALL_17,2,1,,0.0,32
cagen,BOOLC_0,5,1,,0.01,48
pmedici,UNIFORM_BOOLEAN_22,4,1,,1.93,34
cagen,UNIFORM_BOOLEAN_19,3,3,,0.0,22
cagen,MCAC_47,2,1,,0.0,6
cagen,MCA_48,4,3,,0.07,26242
cagen,MCAC_12,2,1,,0.0,77
cagen,UNIFORM_ALL_34,3,3,,0.0,168
iposolver,UNIFORM_ALL_46,2,3,,0.0,11
iposolver,UNIFORM_ALL_13,2,3,,0.0,52
cagen,BOOLC_35,2,2,,0.0,6
appts,UNIFORM_BOOLEAN_1,2,2,,6.17,4
appts,UNIFORM_ALL_24,5,1,Timeout,302.09,0
appts,BOOLC_20,5,1,,300.55,128
iposolver,MCA_14,2,1,,0.02,1540
cagen,UNIFORM_ALL_5,3,2,,0.01,1801
iposolver,MCA_41,2,1,,0.21,1867
pmedici,MCA_43,4,1,Timeout,300.02,0
cagen,UNIFORM_BOOLEAN_34,2,2,,0.0,10
iposolver,MCA_0,2,1,,0.0,115
pmedici,BOOLC_24,4,1,,1.99,8
pmedici,MCAC_10,4,1,Timeout,300.15,0
pmedici,UNIFORM_BOOLEAN_38,2,3,,2.01,30
iposolver,UNIFORM_BOOLEAN_21,2,2,,0.0,7
pmedici,MCAC_45,4,1,Timeout,300.14,0
cagen,UNIFORM_ALL_19,2,2,,0.0,79
appts,MCA_2,3,3,,39.41,188
cagen,BOOLC_18,3,3,,0.15,6
iposolver,MCA_39,3,1,,0.02,492
cagen,MCAC_21,5,1,Timeout,300.0,0
cagen,UNIFORM_BOOLEAN_19,3,2,,0.0,22
cagen,MCA_48,4,2,,0.09,26242
cagen,UNIFORM_BOOLEAN_9,2,1,,0.0,4
cagen,UNIFORM_ALL_34,3,2,,0.0,168
iposolver,UNIFORM_ALL_46,2,2,,0.0,11
cagen,BOOLC_35,2,3,,0.0,6
iposolver,UNIFORM_ALL_13,2,2,,0.0,52
appts,MCAC_32,2,1,,206.01,276
appts,UNIFORM_BOOLEAN_1,2,3,,6.92,4
pmedici,MCA_25,3,1,Timeout,300.13,0
appts,BOOLC_13,2,1,,2.7,7
appts,UNIFORM_ALL_17,2,1,,13.73,25
appts,BOOLC_46,2,1,Invalid,14.04,7
cagen,UNIFORM_BOOLEAN_34,2,3,,0.0,10
appts,UNIFORM_ALL_42,2,1,,23.64,256
iposolver,UNIFORM_ALL_8,2,1,,0.01,404
cagen,UNIFORM_ALL_5,3,3,,0.01,1801
pmedici,UNIFORM_BOOLEAN_38,2,2,,1.87,9
iposolver,UNIFORM_BOOLEAN_21,2,3,,0.0,7
pmedici,BOOLC_42,3,1,Invalid,2.07,7
cagen,UNIFORM_ALL_19,2,3,,0.0,79
pmedici,BOOLC_17,3,1,Invalid,1.98,45
pmedici,MCAC_23,3,1,Invalid,4.86,34
cagen,BOOLC_18,3,2,,0.13,6
appts,MCA_2,3,2,,38.55,188
appts,BOOLC_17,2,3,,14.7,7
iposolver,MCA_10,2,2,,0.1,1877
appts,UNIFORM_ALL_13,2,3,,18.64,39
cagen,UNIFORM_BOOLEAN_30,2,1,,0.0,10
appts,BOOLC_42,2,3,,11.55,6
iposolver,MCA_45,2,2,,0.0,6
cagen,UNIFORM_ALL_1,3,1,,1.14,24714
appts,UNIFORM_ALL_46,2,3,,12.74,8
pmedici,MCA_8,3,1,,1.85,40
appts,UNIFORM_BOOLEAN_5,2,1,,13.6,7
cagen,MCA_34,5,1,,10.27,262080
appts,MCA_48,5,1,,300.83,90648
cagen,UNIFORM_ALL_48,2,1,,0.0,25
appts,UNIFORM_BOOLEAN_34,4,1,,300.12,36
iposolver,MCA_4,2,2,,0.16,1599
iposolver,UNIFORM_BOOLEAN_25,2,1,,0.0,4
cagen,MCAC_43,2,2,Timeout,300.0,0
pmedici,UNIFORM_ALL_21,4,1,,206.89,20736
cagen,MCAC_16,2,2,,0.04,2545
pmedici,UNIFORM_BOOLEAN_11,3,1,,1.97,27
iposolver,UNIFORM_ALL_24,5,1,Timeout,300.1,0
pmedici,UNIFORM_BOOLEAN_44,3,1,,2.01,22
appts,MCAC_36,2,3,,69.53,1599
cagen,BOOLC_31,2,1,,0.82,6
cagen,MCA_29,3,3,,0.83,55898
appts,MCAC_35,2,1,,71.98,2368
cagen,UNIFORM_ALL_33,3,2,,0.15,7123
iposolver,UNIFORM_ALL_41,2,2,,0.01,25
iposolver,UNIFORM_BOOLEAN_38,4,3,,0.03,54
iposolver,UNIFORM_ALL_14,2,2,,0.01,225
cagen,BOOLC_32,2,3,,0.0,9
appts,UNIFORM_BOOLEAN_29,2,3,,7.11,4
appts,UNIFORM_ALL_10,2,1,,11.15,9
appts,BOOLC_14,2,1,,11.76,6
appts,UNIFORM_ALL_45,2,1,,209.67,562
cagen,UNIFORM_ALL_2,3,3,,0.19,7786
cagen,UNIFORM_BOOLEAN_33,2,3,,0.0,10
appts,BOOLC_41,2,1,,10.4,4
appts,UNIFORM_BOOLEAN_6,2,3,,13.92,7
cagen,MCAC_38,3,1,Timeout,300.0,0
iposolver,MCA_20,5,1,Timeout,300.03,0
pmedici,BOOLC_45,3,1,Invalid,2.22,60
iposolver,UNIFORM_ALL_39,3,3,,39.67,10737
pmedici,MCAC_24,3,1,Timeout,300.13,0
pmedici,BOOLC_10,3,1,Invalid,1.96,37
appts,MCA_5,3,2,Timeout,300.31,0
iposolver,UNIFORM_BOOLEAN_26,2,3,,0.0,7
appts,UNIFORM_BOOLEAN_2,2,1,,13.04,8
appts,UNIFORM_ALL_14,2,3,,23.89,169
appts,BOOLC_10,2,3,,12.66,6
iposolver,MCA_17,2,2,,0.03,480
cagen,UNIFORM_ALL_6,3,1,,0.0,1331
pmedici,UNIFORM_ALL_38,2,1,,2.39,502
appts,UNIFORM_ALL_41,2,3,,17.69,17
appts,BOOLC_45,2,3,,2.67,11
cagen,UNIFORM_BOOLEAN_37,2,1,,0.0,12
iposolver,MCA_42,2,2,,0.13,1064
iposolver,MCA_3,2,2,,0.14,2190
appts,MCAC_49,3,2,,300.13,33724
cagen,BOOLC_28,4,1,,0.0,60
appts,UNIFORM_BOOLEAN_33,4,1,,165.75,36
iposolver,UNIFORM_BOOLEAN_22,2,1,,0.0,7
appts,UNIFORM_ALL_39,3,2,,300.12,10121
cagen,MCAC_44,2,2,,0.0,86
pmedici,UNIFORM_ALL_26,4,1,Timeout,300.13,0
cagen,MCAC_11,2,2,,29.19,110
cagen,MCA_9,3,3,,0.98,103915
pmedici,BOOLC_39,2,2,Invalid,1.88,21
cagen,BOOLC_36,2,1,,0.0,10
iposolver,UNIFORM_ALL_23,5,1,Timeout,300.17,0
pmedici,UNIFORM_BOOLEAN_16,3,1,,1.89,21
appts,MCAC_31,2,3,,300.39,2264
pmedici,UNIFORM_BOOLEAN_43,3,1,,1.93,32
appts,UNIFORM_ALL_31,2,2,,12.89,7
cagen,MCA_25,2,1,,0.01,1965
iposolver,MCA_32,2,3,,0.03,1628
cagen,MCAC_2,4,1,,37.79,1636986
appts,BOOLC_35,2,2,,9.53,6
cagen,MCAC_19,3,2,,0.02,692
cagen,UNIFORM_BOOLEAN_21,5,1,,0.0,56
iposolver,UNIFORM_BOOLEAN_34,5,1,,0.61,147
cagen,MCA_1,2,3,,0.0,4
cagen,UNIFORM_BOOLEAN_2,3,3,,0.0,24
appts,MCAC_39,3,3,,5.16,11
appts,UNIFORM_ALL_2,5,1,Timeout,301.96,0
cagen,MCAC_34,2,3,Timeout,300.0,0
iposolver,UNIFORM_ALL_3,3,3,,1.58,3376
pmedici,UNIFORM_ALL_30,3,1,,157.26,4633
appts,UNIFORM_ALL_49,3,3,,300.14,2671
pmedici,MCA_7,2,1,,3.49,717
appts,BOOLC_18,3,3,,36.54,6
appts,MCAC_14,2,2,,39.13,989
cagen,BOOLC_20,5,1,,0.06,180
appts,MCAC_41,2,2,,300.16,2127
cagen,UNIFORM_ALL_47,3,1,,0.34,10264
appts,MCA_12,4,1,,300.4,1896084
iposolver,UNIFORM_ALL_35,2,1,,0.64,774
pmedici,MCAC_28,2,3,Invalid,1.95,5
appts,MCA_47,4,1,,300.16,3780
cagen,UNIFORM_ALL_12,3,1,,0.0,26
pmedici,BOOLC_49,2,3,Invalid,1.82,6
pmedici,MCA_3,2,3,,31.11,3161
iposolver,UNIFORM_ALL_7,3,1,,0.37,230
appts,BOOLC_49,3,1,,9.47,6
pmedici,BOOLC_9,2,2,Invalid,2.04,43
appts,UNIFORM_ALL_18,3,1,,300.21,2888
cagen,MCAC_30,2,1,,0.02,2286
iposolver,MCA_28,4,1,,1.13,52131
iposolver,UNIFORM_BOOLEAN_48,4,2,,0.07,61
iposolver,UNIFORM_ALL_31,2,3,,0.0,9
cagen,UNIFORM_ALL_43,3,3,,0.47,9370
pmedici,BOOLC_18,2,1,Invalid,1.92,12
cagen,BOOLC_17,2,2,,0.09,10
cagen,UNIFORM_ALL_16,3,3,,0.0,26
cagen,BOOLC_42,2,2,,0.01,6
appts,MCAC_23,5,1,Timeout,302.07,0
cagen,UNIFORM_ALL_25,4,2,,0.0,196
appts,MCA_25,3,2,,300.15,60760
pmedici,UNIFORM_ALL_19,2,2,,2.22,107
cagen,UNIFORM_BOOLEAN_16,2,2,,0.0,8
cagen,MCA_21,2,3,,0.02,1556
cagen,MCAC_6,4,3,Timeout,300.0,0
cagen,UNIFORM_BOOLEAN_43,2,2,,0.0,10
pmedici,MCA_34,4,1,Timeout,300.03,0
iposolver,MCA_36,2,1,,0.07,1776
pmedici,MCAC_32,4,1,Timeout,300.16,0
appts,UNIFORM_BOOLEAN_21,3,3,,21.89,12
pmedici,UNIFORM_ALL_1,4,1,Timeout,300.02,0
cagen,MCA_5,2,1,,0.02,2022
iposolver,UNIFORM_ALL_49,3,2,,3.19,2962
cagen,UNIFORM_BOOLEAN_6,3,1,,0.0,22
cagen,UNIFORM_BOOLEAN_26,5,1,,0.0,56
iposolver,MCA_35,2,3,,0.2,2234
appts,BOOLC_32,2,2,,2.45,9
cagen,MCAC_5,4,1,Timeout,300.0,0
appts,UNIFORM_ALL_36,2,2,,25.78,169
cagen,MCA_22,2,1,,0.0,120
pmedici,UNIFORM_BOOLEAN_19,2,1,,1.9,14
appts,UNIFORM_ALL_5,5,1,,300.78,188052
cagen,BOOLC_39,3,1,,0.0,17
appts,UNIFORM_BOOLEAN_22,3,1,,19.62,12
cagen,UNIFORM_BOOLEAN_5,3,3,,0.0,22
cagen,MCA_6,2,3,,0.02,2205
iposolver,UNIFORM_BOOLEAN_33,5,1,,0.57,147
cagen,UNIFORM_BOOLEAN_38,3,1,,0.0,22
cagen,UNIFORM_ALL_9,2,1,,0.0,135
iposolver,UNIFORM_ALL_4,3,3,,1.63,5974
pmedici,MCA_0,2,1,,2.02,115
pmedici,MCA_29,2,3,,35.89,2196
cagen,MCAC_33,2,3,Timeout,300.01,0
appts,MCA_15,4,1,Timeout,300.22,0
cagen,UNIFORM_ALL_40,3,1,,0.41,9689
iposolver,UNIFORM_ALL_32,2,1,,0.0,164
appts,MCA_40,4,1,,58.89,480
appts,MCAC_13,2,2,,32.82,324
appts,MCAC_46,2,2,,69.67,1443
cagen,BOOLC_27,5,1,,0.0,92
cagen,MCA_38,4,3,,7.37,2058002
cagen,MCAC_37,2,1,,0.11,6
appts,UNIFORM_BOOLEAN_9,3,3,,10.62,8
pmedici,MCA_4,2,3,,9.85,1872
iposolver,UNIFORM_ALL_0,3,1,,7.32,3296
iposolver,UNIFORM_BOOLEAN_29,3,3,,0.0,8
cagen,UNIFORM_ALL_22,4,2,,223.77,519370
cagen,BOOLC_10,2,2,,0.0,9
iposolver,UNIFORM_ALL_36,2,3,,0.02,267
cagen,UNIFORM_ALL_44,3,3,,0.02,640
appts,MCAC_24,5,1,Timeout,302.05,0
cagen,BOOLC_45,2,2,,0.0,10
cagen,UNIFORM_ALL_11,3,3,,0.02,2541
cagen,UNIFORM_BOOLEAN_11,2,2,,0.0,10
cagen,UNIFORM_BOOLEAN_44,2,2,,0.0,8
cagen,MCAC_1,4,3,,0.05,24
iposolver,MCA_31,2,1,,0.0,539
cagen,MCA_26,2,3,,0.02,2217
pmedici,UNIFORM_ALL_6,4,1,,130.87,14641
appts,UNIFORM_BOOLEAN_26,3,3,,21.04,12
iposolver,UNIFORM_BOOLEAN_6,4,2,,0.05,59
cagen,UNIFORM_BOOLEAN_1,3,1,,0.0,8
cagen,MCA_2,2,1,,0.0,94
pmedici,UNIFORM_BOOLEAN_48,2,3,,1.83,14
iposolver,UNIFORM_ALL_28,4,3,Timeout,300.03,0
appts,BOOLC_28,3,2,,47.91,16
cagen,MCA_38,3,1,,0.25,73538
iposolver,MCA_49,4,2,,221.93,57837
iposolver,UNIFORM_ALL_0,4,3,Timeout,300.04,0
pmedici,UNIFORM_ALL_33,4,1,Timeout,300.1,0
appts,UNIFORM_BOOLEAN_38,2,1,,13.43,7
cagen,BOOLC_23,2,1,,0.01,1
pmedici,MCAC_18,2,2,,2.07,1
cagen,UNIFORM_ALL_44,4,1,,0.17,5022
appts,MCA_11,3,1,,300.16,34830
iposolver,UNIFORM_ALL_36,5,1,Timeout,300.09,0
appts,MCAC_24,2,3,,42.24,1702
appts,MCA_44,3,1,,300.14,102900
cagen,UNIFORM_ALL_11,4,1,,1.37,40051
cagen,MCAC_1,3,1,,0.04,24
cagen,MCAC_29,3,3,Timeout,300.0,0
cagen,MCA_26,5,1,Timeout,300.13,0
cagen,UNIFORM_BOOLEAN_22,2,1,,0.0,8
appts,UNIFORM_BOOLEAN_26,4,1,,38.21,24
iposolver,UNIFORM_BOOLEAN_37,2,1,,0.0,11
pmedici,UNIFORM_BOOLEAN_48,5,1,,3.96,150
appts,UNIFORM_ALL_1,2,1,,251.01,663
iposolver,UNIFORM_ALL_28,3,1,,4.76,2428
cagen,MCA_11,2,2,,0.01,1939
cagen,UNIFORM_BOOLEAN_26,2,3,,0.0,8
pmedici,UNIFORM_ALL_29,2,3,,6.46,480
cagen,MCA_44,2,2,,0.01,2450
cagen,MCAC_5,3,3,,66.62,77915
iposolver,MCA_35,5,1,Timeout,300.27,0
pmedici,MCA_37,3,1,Timeout,300.13,0
appts,UNIFORM_BOOLEAN_44,3,2,,24.08,12
appts,UNIFORM_ALL_5,2,3,,27.48,123
appts,UNIFORM_BOOLEAN_11,3,2,,29.74,12
pmedici,MCAC_31,3,1,Timeout,300.13,0
iposolver,UNIFORM_BOOLEAN_2,3,2,,0.02,28
cagen,BOOLC_39,4,3,,0.0,31
pmedici,UNIFORM_ALL_2,3,1,Timeout,300.13,0
cagen,BOOLC_8,3,2,,0.0,16
appts,MCA_38,2,2,,45.1,2100
cagen,UNIFORM_BOOLEAN_5,4,1,,0.0,50
cagen,MCA_6,5,1,Timeout,300.15,0
iposolver,UNIFORM_BOOLEAN_33,2,3,,0.0,11
cagen,UNIFORM_BOOLEAN_38,4,3,,0.0,50
iposolver,UNIFORM_ALL_4,4,1,,60.74,100925
appts,BOOLC_5,2,2,,4.15,1
appts,MCA_15,3,3,Timeout,300.68,0
cagen,UNIFORM_ALL_40,4,3,,71.29,325585
appts,MCAC_20,2,1,,3.19,4
appts,MCA_40,3,3,,41.04,240
cagen,UNIFORM_ALL_26,3,2,,0.01,1465
appts,MCAC_1,2,2,,5.16,24
cagen,BOOLC_27,2,3,,0.0,9
pmedici,UNIFORM_ALL_34,4,1,,16.27,1016
iposolver,UNIFORM_ALL_7,4,3,,9.41,1173
pmedici,MCA_19,2,2,,25.97,2580
iposolver,MCA_28,3,3,,0.41,24701
appts,MCA_16,3,1,,11.33,8
cagen,UNIFORM_ALL_43,4,1,,21.32,185858
iposolver,UNIFORM_ALL_31,5,1,,0.11,117
cagen,UNIFORM_ALL_16,4,1,,0.01,66
appts,MCA_43,3,1,,300.17,71440
appts,MCAC_23,2,3,,8.28,33
cagen,BOOLC_24,2,1,,0.0,4
cagen,MCAC_48,4,2,,44.0,901158
cagen,UNIFORM_BOOLEAN_25,2,1,,0.0,4
cagen,MCA_21,5,1,Timeout,300.05,0
cagen,MCAC_6,3,1,,33.75,16071
appts,UNIFORM_ALL_6,2,1,,21.11,121
appts,UNIFORM_BOOLEAN_21,4,1,,37.62,24
iposolver,UNIFORM_BOOLEAN_30,2,1,,0.0,9
cagen,UNIFORM_BOOLEAN_6,4,3,,0.0,52
cagen,MCAC_2,3,3,,0.59,56451
iposolver,MCA_32,5,1,,4.31,644688
cagen,MCA_16,2,2,,0.0,4
cagen,MCA_43,2,2,,0.01,1881
cagen,UNIFORM_BOOLEAN_21,2,3,,0.0,8
iposolver,UNIFORM_ALL_18,4,2,Timeout,300.04,0
pmedici,UNIFORM_ALL_5,3,1,,30.02,2625
iposolver,UNIFORM_BOOLEAN_5,3,2,,0.01,22
iposolver,UNIFORM_BOOLEAN_34,2,3,,0.0,11
cagen,UNIFORM_BOOLEAN_2,4,1,,0.01,61
appts,MCAC_39,4,1,,11.48,11
appts,UNIFORM_BOOLEAN_43,3,2,,44.99,17
appts,UNIFORM_BOOLEAN_16,3,2,,25.27,12
appts,UNIFORM_ALL_2,2,3,,103.91,311
pmedici,MCAC_36,3,1,Timeout,300.14,0
pmedici,MCAC_9,3,1,Timeout,300.14,0
appts,UNIFORM_ALL_49,4,1,Timeout,300.18,0
appts,BOOLC_2,2,2,,12.97,7
iposolver,UNIFORM_ALL_3,4,1,,65.17,46728
appts,BOOLC_18,4,1,,297.27,6
cagen,UNIFORM_ALL_21,3,2,,0.0,1728
appts,MCAC_6,2,2,,209.89,700
cagen,BOOLC_20,2,3,,0.0,10
cagen,UNIFORM_ALL_47,4,3,,14.15,212399
iposolver,UNIFORM_BOOLEAN_19,3,2,,0.01,23
appts,MCA_47,3,3,,73.77,1890
cagen,UNIFORM_ALL_12,4,3,,0.01,63
appts,MCAC_27,2,1,,75.21,210
cagen,MCA_33,2,3,,0.0,205
pmedici,MCAC_1,2,1,,2.47,24
pmedici,MCA_26,4,1,Timeout,300.1,0
iposolver,MCA_24,2,1,,0.31,2064
appts,UNIFORM_ALL_14,5,1,,300.67,371293
appts,BOOLC_10,5,1,,65.4,60
appts,UNIFORM_ALL_41,5,1,,300.57,1257
cagen,UNIFORM_ALL_6,4,3,,0.01,14641
appts,BOOLC_45,5,1,,36.63,160
appts,UNIFORM_BOOLEAN_33,3,3,,92.27,17
cagen,BOOLC_28,3,3,,0.0,24
cagen,UNIFORM_ALL_29,2,2,,0.01,324
iposolver,UNIFORM_BOOLEAN_11,2,2,,0.0,9
pmedici,BOOLC_41,4,1,Invalid,3.1,12
iposolver,UNIFORM_BOOLEAN_44,2,2,,0.0,9
pmedici,MCAC_20,4,1,,2.07,4
pmedici,BOOLC_14,4,1,Invalid,2.66,41
cagen,MCAC_22,2,1,Timeout,300.0,0
pmedici,MCA_38,2,1,,23.0,2614
cagen,UNIFORM_BOOLEAN_29,3,3,,0.0,8
cagen,MCA_9,4,1,,108.66,4260928
appts,MCA_37,3,2,,300.22,23418
cagen,BOOLC_7,2,2,,0.01,10
iposolver,UNIFORM_ALL_23,2,3,,0.13,513
appts,MCAC_31,5,1,Timeout,303.44,0
pmedici,UNIFORM_ALL_22,3,1,Timeout,300.13,0
cagen,MCA_29,4,1,,74.88,1536392
cagen,MCAC_26,2,3,Timeout,300.0,0
iposolver,UNIFORM_ALL_27,2,1,,0.05,488
pmedici,UNIFORM_BOOLEAN_12,4,1,,2.39,72
pmedici,UNIFORM_BOOLEAN_47,4,1,,2.01,45
iposolver,UNIFORM_BOOLEAN_38,3,1,,0.01,22
cagen,BOOLC_32,5,1,,0.0,52
pmedici,UNIFORM_ALL_9,2,3,,2.47,191
cagen,UNIFORM_ALL_2,4,1,,6.17,147274
cagen,UNIFORM_BOOLEAN_33,5,1,,0.02,140
appts,UNIFORM_BOOLEAN_6,5,1,,252.78,92
pmedici,MCAC_5,2,3,Invalid,44.49,2676
appts,UNIFORM_ALL_23,2,2,,35.92,289
cagen,MCA_37,2,1,,0.01,987
appts,BOOLC_27,2,2,,13.57,6
iposolver,MCA_20,2,3,,0.06,1704
iposolver,UNIFORM_ALL_39,4,1,Timeout,300.06,0
appts,UNIFORM_BOOLEAN_37,3,1,,68.74,19
iposolver,UNIFORM_BOOLEAN_26,5,1,,0.0,59
appts,BOOLC_17,5,1,Invalid,232.47,99
appts,UNIFORM_ALL_13,5,1,,300.56,7776
pmedici,UNIFORM_BOOLEAN_9,2,2,,1.99,7
appts,BOOLC_42,5,1,,94.8,6
appts,UNIFORM_ALL_46,5,1,,300.54,123
cagen,UNIFORM_ALL_1,4,3,,73.42,691425
iposolver,MCA_23,2,1,,0.01,924
pmedici,MCA_21,4,1,Timeout,300.12,0
cagen,MCA_34,2,3,,0.01,1680
pmedici,MCAC_6,2,1,Timeout,300.1,0
pmedici,BOOLC_46,4,1,Invalid,2.16,40
appts,MCAC_28,3,1,,6.33,4
iposolver,UNIFORM_BOOLEAN_16,2,2,,0.0,9
appts,MCA_48,2,3,,38.43,1312
pmedici,BOOLC_13,4,1,,2.06,9
pmedici,MCAC_27,4,1,,212.01,210
iposolver,UNIFORM_BOOLEAN_43,2,2,,0.0,11
appts,MCAC_9,3,2,Timeout,300.14,0
appts,UNIFORM_BOOLEAN_34,3,3,,60.41,17
cagen,MCA_19,3,2,,0.34,63698
cagen,UNIFORM_BOOLEAN_48,4,2,,0.0,54
cagen,MCAC_25,2,1,Timeout,300.01,0
appts,UNIFORM_BOOLEAN_19,2,2,,13.14,7
pmedici,MCAC_39,2,1,Invalid,2.03,17
iposolver,UNIFORM_ALL_24,2,3,,0.11,424
appts,MCAC_36,5,1,Timeout,302.19,0
cagen,UNIFORM_ALL_30,4,2,,1.38,40051
cagen,BOOLC_0,2,2,,0.01,9
iposolver,MCA_39,4,3,,0.04,1421
cagen,MCAC_9,2,1,,0.02,2200
cagen,MCAC_21,2,3,,294.85,931
pmedici,UNIFORM_ALL_25,3,1,,2.0,84
cagen,BOOLC_35,5,1,,0.0,30
appts,UNIFORM_ALL_9,3,1,,300.11,1411
pmedici,UNIFORM_BOOLEAN_15,4,1,,2.38,77
iposolver,UNIFORM_ALL_20,2,1,,0.28,745
pmedici,UNIFORM_BOOLEAN_40,4,1,,1.9,25
appts,BOOLC_20,2,2,,13.89,8
iposolver,MCA_27,2,3,,0.0,705
pmedici,MCAC_2,2,3,Invalid,21.82,2345
appts,UNIFORM_ALL_24,2,2,,126.24,342
cagen,MCA_30,2,1,,0.0,12
cagen,UNIFORM_BOOLEAN_34,5,1,,0.01,140
cagen,UNIFORM_ALL_5,4,1,,0.13,20138
appts,UNIFORM_BOOLEAN_30,3,1,,29.66,15
iposolver,UNIFORM_BOOLEAN_21,5,1,,0.0,59
cagen,UNIFORM_ALL_19,5,1,,4.9,44242
appts,MCA_19,2,1,,42.32,1813
appts,UNIFORM_BOOLEAN_42,4,1,,123.7,41
appts,MCAC_38,3,2,Timeout,300.14,0
cagen,UNIFORM_BOOLEAN_3,3,2,,0.0,22
cagen,MCA_0,2,2,,0.0,115
iposolver,UNIFORM_BOOLEAN_4,4,1,,0.0,39
iposolver,UNIFORM_ALL_19,3,1,,1.21,767
cagen,MCA_42,5,1,,296.7,7084727
cagen,MCAC_18,3,3,,0.01,1
cagen,MCA_17,5,1,,3.03,145054
cagen,UNIFORM_BOOLEAN_46,2,1,,0.0,10
appts,BOOLC_34,2,3,,19.63,8
iposolver,MCA_33,2,2,,0.0,205
pmedici,UNIFORM_ALL_49,2,1,,3.25,296
appts,UNIFORM_ALL_30,2,3,,25.72,121
cagen,UNIFORM_BOOLEAN_13,2,1,,0.0,10
pmedici,BOOLC_48,2,2,Invalid,1.79,36
cagen,BOOLC_47,2,1,Timeout,300.0,0
iposolver,UNIFORM_BOOLEAN_18,4,1,,0.0,35
pmedici,MCAC_29,2,2,Invalid,43.36,2191
appts,MCA_8,2,1,,13.66,20
cagen,BOOLC_12,2,1,,0.48,4
appts,MCAC_7,5,1,,3.5,761
appts,MCAC_40,2,3,,26.31,85
pmedici,UNIFORM_BOOLEAN_32,3,1,,1.85,8
appts,MCA_20,3,1,,300.16,55440
appts,MCAC_15,2,3,,49.87,2146
cagen,UNIFORM_ALL_20,4,1,,40.91,604472
appts,BOOLC_19,3,2,Invalid,77.43,36
pmedici,UNIFORM_BOOLEAN_7,4,1,,1.82,28
appts,UNIFORM_ALL_48,3,2,,30.22,125
iposolver,UNIFORM_ALL_2,3,2,,12.01,7898
appts,BOOLC_3,5,1,Invalid,121.18,66
cagen,MCAC_35,2,2,,0.64,2386
appts,MCAC_44,2,1,,25.54,86
appts,MCA_24,3,3,,300.27,65230
appts,MCAC_11,2,1,,12.8,110
cagen,UNIFORM_ALL_24,4,3,,7.01,183285
cagen,BOOLC_43,2,3,Timeout,300.0,0
cagen,UNIFORM_ALL_17,3,2,,0.0,125
cagen,BOOLC_16,2,3,,3.43,7
iposolver,UNIFORM_BOOLEAN_49,4,3,,0.28,74
iposolver,UNIFORM_ALL_30,2,2,,0.02,209
pmedici,BOOLC_8,2,3,Invalid,2.01,27
pmedici,MCA_2,2,2,,1.98,95
iposolver,UNIFORM_ALL_48,3,3,,0.0,146
pmedici,BOOLC_34,3,1,Invalid,2.24,64
appts,UNIFORM_BOOLEAN_20,3,2,,13.89,8
iposolver,UNIFORM_BOOLEAN_0,4,3,,0.0,39
appts,BOOLC_30,2,1,Invalid,55.94,8
cagen,UNIFORM_BOOLEAN_42,2,3,,0.0,10
cagen,MCAC_7,4,2,,0.0,362
appts,UNIFORM_ALL_34,2,1,,21.71,25
cagen,MCA_20,2,2,,0.01,1681
cagen,UNIFORM_BOOLEAN_17,2,3,,0.0,4
pmedici,UNIFORM_ALL_18,2,3,,3.51,312
cagen,MCAC_49,3,1,,0.44,34891
cagen,UNIFORM_ALL_39,2,1,,0.01,443
cagen,MCA_7,2,2,,0.0,572
cagen,UNIFORM_BOOLEAN_4,3,2,,0.0,18
appts,MCA_39,5,1,,300.57,2220
iposolver,UNIFORM_BOOLEAN_3,4,1,,0.05,59
cagen,BOOLC_9,4,1,,0.08,95
appts,UNIFORM_BOOLEAN_10,4,1,,112.29,40
appts,UNIFORM_BOOLEAN_45,4,1,,23.34,16
appts,UNIFORM_ALL_37,2,3,,22.42,225
appts,BOOLC_33,2,3,,22.3,7
cagen,UNIFORM_BOOLEAN_41,2,1,,0.0,8
